latitude	longitude	store_name	code	location	imei
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	359043379931766197
27.9247	78.40102	Chharra	IN	Asia/Kolkata	8630330696303481552
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303481552
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348768
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	863033069630348073
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303481156
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766874
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481339
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	359043379931766197
41.80753	-87.65644	New City	US	America/Chicago	8630330696303482469
53.69786	-2.68758	Leyland	GB	Europe/London	863033069630348255
10.22677	-67.33122	La Victoria	VE	America/Caracas	359043379931766478
23.07492	88.28637	Pandua	IN	Asia/Kolkata	863033069630348628
55.85	37.56667	Likhobory	RU	Europe/Moscow	863033069630348560
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	8630330696303482246
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	359043379931766296
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303482121
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	359043379931766635
10.15031	-73.9614	El Copey	CO	America/Bogota	863033069630348727
22.4711	88.1453	Pujali	IN	Asia/Kolkata	3590433799317662071
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317661693
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	863033069630348339
41.16704	-73.20483	Bridgeport	US	America/New_York	3590433799317661495
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481867
52.26083	7.00417	Losser	NL	Europe/Amsterdam	863033069630348834
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303481628
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	863033069630348693
4.94273	15.87735	Carnot	CF	Africa/Bangui	3590433799317661917
35.25064	-91.73625	Searcy	US	America/Chicago	3590433799317661933
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	863033069630348875
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317662238
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	8630330696303481636
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661982
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303482493
-8.99167	125.21972	Maliana	TL	Asia/Dili	3590433799317662386
33.98154	-81.23621	Lexington	US	America/New_York	863033069630348925
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	359043379931766122
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	863033069630348123
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	8630330696303481024
46.65581	32.6178	Kherson	UA	Europe/Kyiv	8630330696303482410
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662246
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661032
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317662014
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	3590433799317661388
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317662253
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317662139
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317662485
8.88988	-79.62603	Veracruz	PA	America/Panama	863033069630348172
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317661776
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	863033069630348560
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661966
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348354
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	863033069630348297
50.26729	-119.27337	Vernon	CA	America/Vancouver	359043379931766080
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	863033069630348552
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348941
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303481289
43.50891	16.43915	Split	HR	Europe/Zagreb	359043379931766601
39.57582	-105.11221	Ken Caryl	US	America/Denver	3590433799317662006
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317661701
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348297
43.54072	-116.56346	Nampa	US	America/Boise	863033069630348438
40.68066	-73.47429	Massapequa	US	America/New_York	863033069630348933
45.44694	8.62118	Novara	IT	Europe/Rome	8630330696303481362
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303482139
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	8630330696303481107
6.9909	79.883	Hendala	LK	Asia/Colombo	359043379931766866
40.67705	-73.89125	Cypress Hills	US	America/New_York	863033069630348651
53.46506	-1.47217	Chapletown	GB	Europe/London	863033069630348321
8.88988	-79.62603	Veracruz	PA	America/Panama	3590433799317662055
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	359043379931766791
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	3590433799317661925
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	8630330696303481891
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	8630330696303481156
26.18924	-98.15529	San Juan	US	America/Chicago	863033069630348073
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303481248
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482402
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661578
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	3590433799317661651
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	359043379931766189
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	3590433799317661925
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317661743
42.4251	-71.06616	Malden	US	America/New_York	359043379931766957
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303481438
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	3590433799317661172
-10.95817	-38.79084	Tucano	BR	America/Bahia	359043379931766908
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	359043379931766957
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348552
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303482238
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317662014
40.57788	-73.95958	Brighton Beach	US	America/New_York	3590433799317661735
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	8630330696303481883
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	8630330696303482451
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	359043379931766668
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	359043379931766197
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	359043379931766080
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303481495
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	3590433799317661644
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481982
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	8630330696303481487
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	863033069630348735
33.3213	130.94098	Hita	JP	Asia/Tokyo	863033069630348966
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303481552
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317661735
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303481099
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	359043379931766700
30.16688	-96.39774	Brenham	US	America/Chicago	359043379931766528
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481214
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661081
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317661297
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	863033069630348479
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303482006
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	8630330696303481685
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317662311
38.07789	13.44275	Villabate	IT	Europe/Rome	863033069630348875
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317662055
52.48173	-2.12139	Brierley Hill	GB	Europe/London	359043379931766148
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	863033069630348768
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303481453
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481677
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766502
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	863033069630348396
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303482006
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766577
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	863033069630348313
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	8630330696303481255
30.17746	-81.38758	Palm Valley	US	America/New_York	359043379931766916
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481800
6.8485	3.64633	Shagamu	NG	Africa/Lagos	8630330696303482253
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	3590433799317661313
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	863033069630348651
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661602
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	863033069630348933
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303481487
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	3590433799317661982
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303481321
6.46346	-2.31938	Bibiani	GH	Africa/Accra	3590433799317661792
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303481321
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317661735
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	863033069630348586
13.56667	-15.6	Farafenni	GM	Africa/Banjul	8630330696303481529
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317662154
32.57756	71.52847	Mianwali	PK	Asia/Karachi	359043379931766650
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	863033069630348396
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	8630330696303481123
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317661354
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	359043379931766379
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	8630330696303481263
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	863033069630348370
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317662170
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303481735
50.8	3.16667	Wevelgem	BE	Europe/Brussels	359043379931766411
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	863033069630348800
36.72544	3.55665	Thenia	DZ	Africa/Algiers	3590433799317661180
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348263
33.08014	-83.2321	Milledgeville	US	America/New_York	3590433799317661826
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303482204
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303481917
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	8630330696303481529
48.77644	2.29026	Sceaux	FR	Europe/Paris	3590433799317662345
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	359043379931766213
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317662113
16.0438	120.4861	Manaoag	PH	Asia/Manila	359043379931766411
37.49223	15.07041	Catania	IT	Europe/Rome	3590433799317661230
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303482253
31.84568	-102.36764	Odessa	US	America/Chicago	8630330696303481255
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481172
5.90702	116.10146	Donggongon	MY	Asia/Kuching	8630330696303481909
50.50301	13.63617	Most	CZ	Europe/Prague	359043379931766866
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348396
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766452
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303482295
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317661867
9.15093	-79.62098	Chilibre	PA	America/Panama	359043379931766007
48.77644	2.29026	Sceaux	FR	Europe/Paris	3590433799317662337
41.9001	-71.08977	Taunton	US	America/New_York	3590433799317661537
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303481941
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	8630330696303481438
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481545
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	8630330696303481438
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481990
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766619
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317662444
49.88307	-119.48568	Kelowna	CA	America/Vancouver	863033069630348842
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	863033069630348511
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	863033069630348107
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303481214
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317662444
6.33444	124.95278	Tupi	PH	Asia/Manila	863033069630348099
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317662105
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	359043379931766023
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317661172
33.54428	-84.23381	Stockbridge	US	America/New_York	359043379931766049
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303481792
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317661131
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	8630330696303482196
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303481362
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303481370
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303482121
25.49043	85.94001	Teghra	IN	Asia/Kolkata	359043379931766999
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	359043379931766304
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303482378
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662345
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	3590433799317662204
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303482196
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303482154
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661040
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303481610
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348479
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348982
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482287
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317662436
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303482386
-10.91722	-37.65	Lagarto	BR	America/Maceio	3590433799317661164
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303482378
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	8630330696303482196
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	863033069630348032
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	3590433799317661289
51.38673	0.30367	Hartley	GB	Europe/London	863033069630348958
41.66394	-83.55521	Toledo	US	America/New_York	359043379931766270
54.90083	38.07083	Stupino	RU	Europe/Moscow	863033069630348925
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317662493
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317661099
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	863033069630348255
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	3590433799317662097
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766916
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303482188
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481636
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303482204
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303482493
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317662154
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	359043379931766379
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348867
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317661909
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	3590433799317661230
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661800
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	863033069630348610
40.55851	17.80774	Mesagne	IT	Europe/Rome	863033069630348222
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661321
55.82737	-4.0573	Viewpark	GB	Europe/London	3590433799317662097
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766494
36.61033	-88.31476	Murray	US	America/Chicago	3590433799317661669
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	8630330696303482477
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303481297
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317661529
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	359043379931766668
55.82737	-4.0573	Viewpark	GB	Europe/London	863033069630348594
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481891
32.65246	51.67462	Isfahan	IR	Asia/Tehran	359043379931766130
14.67751	-60.94228	Le Robert	MQ	America/Martinique	359043379931766718
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766494
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481008
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	8630330696303482238
50.79205	-1.08593	Southsea	GB	Europe/London	3590433799317661958
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	8630330696303481073
-31.95224	115.8614	Perth	AU	Australia/Perth	863033069630348115
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	359043379931766932
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661396
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661347
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303482188
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303482196
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317662121
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348123
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	359043379931766775
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303481123
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317661032
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	863033069630348503
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766726
51.88333	8.51667	Verl	DE	Europe/Berlin	3590433799317662196
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	8630330696303481008
41.8542	-87.66561	Lower West Side	US	America/Chicago	863033069630348289
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303482386
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303481677
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	8630330696303482048
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303481032
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317662238
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766619
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317661230
41.55947	14.66737	Campobasso	IT	Europe/Rome	863033069630348123
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481958
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766858
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	359043379931766833
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	863033069630348230
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	3590433799317662378
-0.71667	-48.52333	Soure	BR	America/Belem	863033069630348586
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766791
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317662444
13.70727	9.15013	Mirriah	NE	Africa/Niamey	863033069630348149
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	863033069630348438
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766965
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661255
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303481651
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766395
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317662345
8.48714	-13.2356	Freetown	SL	Africa/Freetown	8630330696303482071
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303481776
4.96667	10.7	Tonga	CM	Africa/Douala	863033069630348263
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303481834
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	3590433799317662451
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303481404
37.60876	-77.37331	Mechanicsville	US	America/New_York	359043379931766585
50.598427	13.610242	Litvínov	CZ	Europe/Prague	359043379931766767
